c_id	c_text	date	author_id	like_count	quote_count	retweet_count	reply_count
1390691886810161200	@AfDVerdachtfall Der Hilse ist doch schwach belegt wie der Hirsekanzler #Hildmann. Trotzdem erschreckend, dass Verfassungsfeinde wie Hilse ständig mit NS Kotze ua. auch Umvolkung, Frei im BT reden dürfen. Ich glaub die Union fasst eine Koaltition mit #noafd &amp; #NoFDP ins Auge	2021-05-07T15:35:58Z	1326605247364669400	2	0	0	0
1400883933848420400	@shoutingcassy @dutschman @ABaerbock Und den Weihnachtsmann gibts wirklich	2021-06-04T18:35:31Z	1528716368	2	0	0	1
1401006017123651600	"@shoutingcassy @dutschman @ABaerbock Kaufentscheidung an einem Markt, der von wenigen ""Eliten"" mit Profitgier geführt wird.

Sehr innovativ. Werfen wir mal ein Blick auf die Physik, dann wird ganz schnell klar, was zu sterben hat und was das Schiff über Wasser hält.

Sry aber Kohle und Atomkraft ist es nicht -"	2021-06-05T02:40:38Z	1068265129375146e3	3	0	0	2
1393619984329363500	@tagesthemen @cem_oezdemir @Die_Gruenen 1/2 Er hat seinen Herren zu dienen! Denn er ist ein Diener. Damit sichert er sich seine politische Macht. Kein Wunder. Im 21. Jahrhundert Politik zu machen ist einfach, man muss Israel voll unterstützen, ohne zu kritisieren, auch wenn sie Kinder töten!	2021-05-15T17:31:11Z	1281722693168095200	1	0	0	1
1392220277518610400	@ABaerbock Man kann mit der Hamas nicht verhandeln!  Die Hamas ist das Problem. Israel lebt nur, weil und solange es stark ist. https://t.co/eVFNvfREA0	2021-05-11T20:49:15Z	914951498504785900	345	1	25	30
1389588872926015500	#VolkerBruch würde auch Mitglied der #noafd werden wollen.Hauptsache der ÖRR sponsert das mit höheren Gagen. Da sag noch mal einer etwas gegen Damen die Liebe für Geld machen, die bringen wenigstens eine Gegenleistung für Geld !! Ups, Querdenker sind #noafd	2021-05-04T14:32:59Z	1326605247364669400	0	0	1	1
1386987103838523400	@valentina081989 @Bauernopfer1 @derya_tn @Polizei_Thuer Oh doch ich bekam eine Wohnung nicht, die hat ein Schwarzer bekommen.. und muss ich mich als Kartoffel beleidigen lassen. Das ist auch Rassismus!	2021-04-27T10:14:29Z	955853361907159e3	1	0	0	0
1384291081517375500	"@maveVFX @5NICH0 @zaza53er @zugekifft @vayzetix69 @izumii71 Immerhin hat dieses Kind hier mehr Ahnung als du mit deinem Ae Stuff. Kurwa wer denkt so behindert und sagt ""used du Ae bist du besser als jeder andere der Vegas used"""	2021-04-19T23:41:27Z	1348049702655291400	0	0	0	2
1391649561815527400	@Nora_Helene1 @reitschuster Die Klinische Studie ist abgeschlossen und war Teil der Zulassung, Sie missinterpretieren da etwas.	2021-05-10T07:01:25Z	186813764	0	0	0	0
1391548389276455e3	"@st0rm1 @GeorgineKellerm Sich direkt persönlich angegriffen fühlen ist dann wohl auch das normalste, zumindest scheint es tatsächlich zur Normalität geworden zu sein, wenn ich so das Internet verfolge.

Außerdem muss man nicht rechts sein um Querdenker zu sein, da ist mein Bruder das perfekte Beispiel."	2021-05-10T00:19:24Z	73602919	1	0	0	1
1389336889971417e3	"@nonedhudle @derspiegel In Taiwan hat man das Virus frühzeitig ernstgenommen und die Grenzen kontrolliert.

Mit entsprechendem Ergebnis.

Merkel sucks balls.

Jetzt versagt sie beim kontrollieren der Situation, die ihre Schuld ist, selbst mit ihrem menschenrechtsfeindlichen Autoritarismus
#bundesnotlüge"	2021-05-03T21:51:41Z	1366410812798234600	2	0	0	1
1391637714810900500	"@Volker_Beck @HGMaassen @ArminLaschet @PaulZiemiak @CDU @cducsubt Mich würde ja jetzt Interessenten was er damit mein, das wir angeblich zweimal die weltweiten wollten.

Er gibt einfach nur abscheulichen Mist von sich. Da spricht pure angst aus ihm ... Angst das die cdu csu nichts mehr zu sagen hat. #NieMehrCDU #NieMehrCDUCSU"	2021-05-10T06:14:21Z	742224291647922200	1	0	0	0
1384265821627682800	@valm1r12 @Leonfishy @Fat1xFn  Hau mich behindert	2021-04-19T22:01:04Z	1282646471301566500	3	0	0	1
1385331324660031500	"Demo Berlin: Pfefferspray gegen friedliche Demonstranten! https://t.co/iomLi4DZ3L via @YouTube

Merkel BETRIEBSSCHUTZ der NGO — Büttel — verprügeln das Volk — es gibt kein Land was so gegen friedliche Spaziergänger , Familien — Frauen und Kindern in dieser Art und Weise handeln"	2021-04-22T20:35:00Z	1255676318793863200	1	0	0	0
1387329247837048800	@D4N27437935 @Genossin_Anetta @Karl_Lauterbach Keine ihrer bekloppten Verschwörungstheorien ist eingetroffen.	2021-04-28T08:54:02Z	1246507055009144800	2	0	0	1
1404889000205246500	@empoere_dich @Spitfireeeee_v @airjibeer @davidbest95 @greenpeace_de Wie dumm muss man denn sein, um so eine Aktion, bei der ja nur mit Glück nicht noch viel mehr und schwerer verletzt wurden, gut zu finden?	2021-06-15T19:50:13Z	771262616412971e3	21	0	0	1
1394336761317412900	"@beirelotius @watwillse @ZentralratJuden @ulfposh Welche „große Lüge“ erzählt man uns denn?  Hatten Sie mir nicht vorhin vorgeworfen, Stefan Heym wäre nicht mehr aktuell?
Er ist aktueller denn je, wie man an Ihren Aussagen erkennen kann - die Sie übrigens ungestraft hier ablassen können… 🤷🏻‍♂️"	2021-05-17T16:59:24Z	1327543080204046300	0	0	0	1
1394015234310951e3	@janboehm Ich würde so gerne sachlich über Inhalte debattieren und bin jederzeit offen für Kritik, auch gerne sehr direkt, wenn fundiert. Aber Kritik zu üben, ohne den beim #fdpbpt21 Antrag zu kennen, ist genauso intellektuell erbärmlich wie die Nutzung des Begriffs #AFDP.	2021-05-16T19:41:46Z	3047392319	1823	7	70	66
1389272521325822e3	@JanJosefLiefers Was für ein Realitätsverlust muss man haben das man glaubt die einschalten Quoten vom Tatort wäre eine Zustimmung zu der Querdenker scheisse die man von sich gibt. Trauriges , armseliges Leben.	2021-05-03T17:35:55Z	890845836502073300	4	0	0	0
1393959480547807200	@janboehm Gruselig wie viele Junge Menschen (auch Kommilitonen - kein Gendern nötig) der Bonzen-#AFDP hinterherlaufen, obwohl sie nicht einmal über der Armutsgrenze leben. Kann man hier schon vom Stockholm-Syndrom sprechen ?	2021-05-16T16:00:13Z	1223374716716699600	138	1	7	22
1391777444177358800	@LLukee92 @Tuingu666 @ushbear @MaikBlomberg @LibertyLucas26 @ABaerbock Parteiprogramme liest eh kaum jemand. Man wählt Gesichter...und Frau Baerbock und Herr Habeck sind nun mal vom Typ nette Schwiegertochter und netter Schwiegersohn 😉 Clever gemacht ist das - plus fette mediale Unterstützung: Es ist angerichtet.	2021-05-10T15:29:35Z	1013862617130065900	2	0	0	0
1399997517866147800	@c_lindner Nein. Vor der 3. Welle ist der gleiche Effekt eingetreten ist wie  vor der 2. - die Mehrheit der Bundesbürger*innen hat die nahende Infektionswelle vor der Politik erkannt, besonders vor den Lobbyisten aus der FDP, u. hat ihr Verhalten dementsprechend angepasst.	2021-06-02T07:53:13Z	1024248393667887100	25	0	0	11
1391778161315172400	@annewill Ooch wie schade, der dumme Pöbel braucht doch die Feindbilder... https://t.co/7UjiUCe1V5	2021-05-10T15:32:26Z	53408593	0	0	0	0
1399221257162342400	Im hohen Norden dürfen die Casinos ebenfalls wieder öffnen und so rollt ab 31. Mai die Kugel im Casino Schenefeld wieder. Auch Cash Games werden angeboten. https://t.co/ABVAZif09C https://t.co/55TJsEhIZH	2021-05-31T04:28:38Z	18862389	1	0	0	0
1394299923512897500	@watwillse @ZentralratJuden @ulfposh Absolut, Antisemitismus war vor 2015 quasi unbekannt in Dtl. https://t.co/yKHrPHcuIH	2021-05-17T14:33:01Z	1261638443836289e3	2	0	0	0
1384078922543812600	@M_Ziesmann @CombatSocialism @Karl_Lauterbach Ihr Hirnlosen Querdenker Mörder solltet mal lernen gelesenens auch zu verstehen. Wenn ihr Deppen Dicht an Dicht läuft, steht oder anders bewegt, verteil ihr eure verseuchte Aerosolen. Aber um das zu verstehen, fehlt euch halt der Verstand.	2021-04-19T09:38:24Z	3795895096	0	0	0	1
1406518451640975400	"@Weuner2 @Alice_Weidel @UweJunge Das schlichte ""arbeiten gehen"" immer wieder als Heldentat abzufeiern, als wären 90 % von uns nicht durch einen Schimpansen ersetzbar, hab ich noch nie richtig verstanden."	2021-06-20T07:45:05Z	1398536260063477800	0	0	0	1
1388499896605548500	"@BachelorOfBull @vinneyhouston Omg Sally bist du's?

Yes, hab ich von James Lindsay, wie du ja schon richtig festgestellt hast.

CRT, Intersekten-Feminismus und co. sind ganz großer Müll und spalten die Menschen nur, da braucht man eigentlich gar kein PragerU oder einen Lindsay, um das begründen zu können."	2021-05-01T14:25:47Z	1174023840655126500	0	0	0	1
1388441251754676200	"@nils_0305 @larsklingbeil Ach, der aus der ganzen Affäre resultierende Spitzname ""Franzi Plagiati"" ist Strafe genug. Und dass die Gute nun in ihrer Abgehobenheit und Ignoranz das Herzchen der Querdenker formt (sehr schlau gewähltes Wahlkampfsymbol der Berliner SPD), macht den Kohl nicht wieder schlank. 😆"	2021-05-01T10:32:45Z	1321876529941545e3	0	0	0	0
1384126735109611500	"@tagesthemen Finds gut, dass es der Mensch mit der Vagina geworden ist, der für die Grün*innen als Kanzler ins Rennen geht. 

Ne Frau hieven die meisten so schnell wohl nicht nochmal auf den Kanzlerthron. 🤪 hihi

#Baerbock @ABaerbock"	2021-04-19T12:48:24Z	3301498228	3	0	0	0
1388459212561395700	Hinter dem Faschismus steht das Kapital und genau deshalb kotzen die rechten Schwurbler heute besonders ab!  #b0105 #mygruni	2021-05-01T11:44:07Z	898937279934234600	2	0	0	0
1391036092636356600	@damnjessieh_ @thisisitA123 @ABaerbock Plamer hat dieses Produkt als Pimmelpackung bezeichnet: https://t.co/vLIsGU8QxI	2021-05-08T14:23:43Z	1350859289053847600	1	0	0	0
1390598406918258700	@AlertaBaltica @heuteshow Und Du solltest mal deine Drecksfahne da weg nehmen und mit deinem Faschistenwahn zum Arzt gehen. Antifa: staatlich alimentierter Nichtsnutz und linker Vollidiot, gell!	2021-05-07T09:24:30Z	1373254047751405600	3	0	0	1
1384120511957913600	@SawsanChebli @ABaerbock Die Scharia ist kompatibel mit unseren Grundgesetz. Wäre das nun Hand abhacken bei Dieben?	2021-04-19T12:23:40Z	1355467467359998e3	2	0	0	0
1405322660456902700	@Crosshead16 @sursulapitschi4 @SteffenSchlager @Karl_Lauterbach ...sofern diese Vorerkrankungen haben, Risikopatienten sind oder es ausdrücklich wünschen. Text der Stiko nicht verstanden? https://t.co/vceKWQOQSH	2021-06-17T00:33:26Z	854390451255881700	1	0	0	1
1389437808423669800	@drunkonhugs @GreenTr04301368 @NoxOdonata @AnnaSpekulatius @miomiomarx @panchoneunacht Opfer der Prostitution und des Rassismus mit so dummen tweets verhöhnen und dann hier auf unschuldig tun.  Erbärmlich.	2021-05-04T04:32:42Z	1092546822764195800	10	0	0	0
1384228513180381200	@sonnenscheints @SebSimplex @Alice_Weidel Was ist mit „täuschen lassen“ gemeint? Sie sind wahrscheinlich wieder einer dieser hirnlosen Querdenker	2021-04-19T19:32:49Z	1381315350508273700	0	0	0	1
1388301240082342e3	"75. Ruhrfestspiele starten digital: Kultur-Auftakt im Netz

„Daheim ohne Paywall"" anstatt „umsonst und draußen"": Zum Auftakt der 75. Ruhrfestspiele am 1. Mai in Recklinghausen sind wegen der Corona-Pandemie anstelle  ...

https://t.co/zdsgXfyHBQ"	2021-05-01T01:16:23Z	77838776	0	0	0	0
1406526181847994400	@YPornZ1 @Xrxtn @Alice_Weidel @UweJunge In ihrem versnobten homophoben Kopf	2021-06-20T08:15:48Z	1033488819696353300	8	0	0	0
1384230257746604e3	@TROLL47111 @Birgit_Kelle @sunny_sommer @CDU Ich glaub es erst, wenn sie wirklich ganz weg ist, dieser grünen Schabracke Merkel traue ich inzwischen alles zu!	2021-04-19T19:39:45Z	1234100712256295e3	2	0	0	0
1390576978370117600	Wie der Respekt meinen Körper verlässt wenn ich Ludo spiele https://t.co/jID3gjCV5C	2021-05-07T07:59:21Z	908786507535745e3	17	0	0	3
1387162656549884e3	"@LarsWienand Ich sage mal so die Polizei ist es durch viele Dinge selber schuld, zb so etwas.

Was bitte haben den alle erwartet?
Ich mein erlich jedes Kind hat das kommen sehen.

Diese ganze scheiße muss aufgearbeitet werden, welcher Polizei chef hat wo wan wie welche querdenker https://t.co/KPdqOTDI9v"	2021-04-27T21:52:04Z	1325121770311962600	0	0	0	1
1391697754515288e3	@Nora_Helene1 @RSchbok @reitschuster Balla balla...	2021-05-10T10:12:55Z	1291729382982275e3	1	0	0	0
1393585017708851200	@sebastiankurz Israel bombardierte ein Wohnhaus im Schati Flüchtlingslager und tötete zwei Frauen und ihre 8 Kinder.	2021-05-15T15:12:14Z	1326995936426516500	0	0	0	0
1389653216015659e3	@GodOfNightmare_ Ich will jetzt nicht der böse sein dave aber auf die stimme eines einzelnen hören die Querdenker nicht. Die politiker schaffen es zusammen ja nicht das die mal zuhören und anfangen zu denken. Ist wie mit zombies reden, Hirntote können nicht verstehen was man ihnen sagt.	2021-05-04T18:48:39Z	606428913	0	0	0	1
1393950138792616e3	@LennisterB @Ichbins2009 @DrStrompen @ZentralratJuden ich glaub, der ist noch blöder, als man befürchten kann.	2021-05-16T15:23:06Z	25251280	8	0	0	0
1386361142675660800	@Karl_Lauterbach Wenn ich sehe, wieviele Menschen sich heute bei uns draußen ungeschützt auf engstem Raum bei dem schönen Wetter tummeln, stehen mir die Nackenhaare zu Berge. Ausgangssperre ab 22 Uhr😂... Es sieht draußen so aus, als gäbe es gar kein Problem, so viele sind völlig arglos🙈😱.	2021-04-25T16:47:08Z	1381215336893137e3	15	0	0	21
1389157674084884500	"Gerade erfahren, die Querdenker, Schwurbler und Nazis wollen auf Twitter das Hashtag #Bundesnotlüge trenden lassen. Sie verachten damit unzählige Opfer und Opfersopfer des Virus.

Helft mit und leugnet gemeinsam die #Saisonalität.

Wir schaffen das."	2021-05-03T09:59:33Z	3185623401	5	0	1	0
1384550485378674700	@danilaw63 @Phewbies @RLebedzow @Karl_Lauterbach Wenn die Zahl der Follower eine Rolle spielen würde, sollte eure kleine Minderheit besser ganz leise sein.	2021-04-20T16:52:14Z	1076215856550608900	1	0	0	0
1404330400663621600	@sunstar1606 @reitschuster Schon köstlich wie Leute reagieren wenn sie mit der unbequemen Wahrheit konfrontiert werden. Was nicht sein darf kann eben nicht sein, sonst bricht die eigene heile Welt zusammen. Dann wird lieber unterstellt und denunziert. Und der Böse ist wieder der Überbringer der Botschaft.	2021-06-14T06:50:33Z	3018891531	0	0	0	0
1393354305848103e3	"@PhilHackemann @ABaerbock Inhalte? Die Dame ist intelligenter, als die meisten Blöker und die bekommen es jetzt halt mit der Angst zu tun.
Inhaltlich kommen die gar nicht mehr mit..."	2021-05-14T23:55:28Z	229538972	128	1	1	37
1389220883076632600	"@KASonline @Laschet Wirklich nicht? Nachdenken schaffen Sie.

Nach dem Grundsatz wird jedes andere EU Land ganz schnell die Wirtschaftsflüchtige anerkennen. 
Sie in schlechte Unterkünfte stecken
Dann kommen Rechtsanwälte der #gruene n NGO Welt und boxen die neuen Rechte in D durch.
Schon sind Sie da"	2021-05-03T14:10:43Z	1272942021406318600	0	0	1	0
1394594251179233300	@TsiJulian @janboehm *promovierte, faschokuschelnde Journalisten #sovielzeitmussein	2021-05-18T10:02:34Z	1189450231	1	0	0	0
1384129974710390800	@tazgezwitscher Frau Baerbock ist eine dumme ungebildete Person und das macht sie nicht nur am Kobalt fest! Gott bewahre unser Land vor solchen Leuten als Kanzlerin! Nichts anderes als grün lackierte Kommunisten!	2021-04-19T13:01:16Z	993520474369019900	0	0	0	1
1384605634868416500	@JNynaeve @passschaerfe6 @DieterCronenbe1 @Beatrix_vStorch Ich schaue so oft es geht die Bundestagssitzungen an. Aber noch nie hab ich eine überzeugende Rede von denen gehört.   Es sei den du magst Totalitarismus. Die Coronakrise ist nur eine Vorbereitung auf das was kommt. Umwelt/Klinaschutz geht auch ohne die Grünen.	2021-04-20T20:31:22Z	1197406897994907600	5	0	0	1
1405206597559849e3	@kjeIIhhh @Marion_Nur @ErwinSchmidbau4 @janboehm Dass deine Mutter einfach fett und hässlich ist lol	2021-06-16T16:52:14Z	1063821882653401100	1	0	0	1
1396903781879754800	"@veritas60756463 @MelBurn02025218 @Karl_Lauterbach Selbst bei einer Impfquote von 80 % werden wahrscheinlich alle in den nächsten 3 Jahren in Kontakt kommen mit dem Virus. Da das Impfen nicht zu 100 % die Weitergabe der Virus verhindert. 

Die Einschätzung ist von Prof. Drosten aus seinem letzten Podcast."	2021-05-24T18:59:49Z	1252876001542955e3	2	0	0	0
1384598185356767200	Wer die Grünen wählt, hat die Kontrolle über sein Leben verloren. #Deutschlandabernormal #nurnochAfD #Forsa #lächerlich #BTW21 https://t.co/fzUmaxJ99I	2021-04-20T20:01:46Z	805308596	597	12	100	145
1392127774878490600	@Team_ReaIity @CScripturam @Karl_Lauterbach @maithi_nk Ganz zu schweigen von deiner Implikation über den Volksverpetzer. Deine Haltung zu denen verhält sich ja analog.	2021-05-11T14:41:40Z	981567069438251e3	1	0	0	1
1390627713652830200	#Merz Hat Merz auf einmal seine Eier wiedergefunden oder will er nur Stimmen fischen für Laschet?	2021-05-07T11:20:58Z	752767294963642400	32	1	4	10
1398220155579158500	@aryeshalicar @AliCologne Es ist aber eine Verharmlosung des deutschen Faschismus, verschiebt damit den Blickwinkel und nutzt damit den Rechten.	2021-05-28T10:10:37Z	1240693003213250600	1	1	1	14
1393120201294684200	@DickeFaxen @reitschuster Da gebe ich dir als Frau vollkommen recht!	2021-05-14T08:25:13Z	1295024184272314400	1	0	0	0
1387007480169963500	@Alice_Weidel Rechtsbeugung wird also von der #AfDVerfassungsfeindlich begrüßt... Da war die Beobachtung dann ja wohl doch richtig....	2021-04-27T11:35:27Z	1359777873817706500	100	0	0	11
1389303905415278600	@Flaggon2 @Michael05262205 @59karli82 @Karl_Lauterbach Je länger dieses Mimimiiiimiii-Grundrechte Gelaber wirkungsstarke Maßnahmen behindert desto länger bleiben diese eingeschränkt. Das Virus gibt einen Scheiß auf Grundrechte bzw. freut sich über jede(!) Durchsetzung von individuellen Rechten. https://t.co/GzyTdgBybE	2021-05-03T19:40:37Z	1275851710666354700	12	0	0	1
1386959637140934700	"@Michael10415865 @ML_aus_W @PlanetaryIntel @Markus_Soeder 🤣🤣🤣
Im Keller &amp; im Ganzkörperkondom kriegen Sie das bestimmt hin.

Leben retten. Diese heuchlerische NoCovid Fratze ist zum heulen. https://t.co/c9RU867bwv"	2021-04-27T08:25:20Z	1359148400898437e3	1	0	0	0
1394979571963945e3	"CN: Gewalt an Kindern, Polemik
Es wird aber auch weiterhin nicht zu ""Genitalverstümmelungen an Kleinkindern"" (Sorge der AfD) oder ähnlichem Quatsch kommen.  
9/11"	2021-05-19T11:33:42Z	1127658824826007600	1	0	0	1
1393477790557687800	@Teji84 @DickeFaxen @reitschuster Warum wundert dich etwas nicht, dass ich a) nicht gesagt habe und b) so nicht stimmt?	2021-05-15T08:06:09Z	1069631061699776500	0	0	0	0
1393511635504058400	Ich bin Deutschlands Nr. 1 Querdenker	2021-05-15T10:20:38Z	965712788436942800	13	0	0	1
1384221535502704600	"@Veritas11467433 @andrearoemmele @MitriSirin @ABaerbock Ja, das war wirklich abstoßend. Diese umstrittene Damen hat sogar von ""Annalena"" gesprochen und nicht von ""Frau Baerbock.""
Das ist eine peinliche Parteinahme.  Wir haben eine Programmbeschwerde bei der ARD eingereicht"	2021-04-19T19:05:06Z	1380092879104802800	0	0	0	0
