	c_text	target
2282	jetzt hat sich die cdu endgültig ins bein geschossen und ihr grab selbst gegraben ein herr maassen nun noch zu nominieren nachdem schon ein herr laschet nicht gewollt war ist mehr wie nur kopfschütteln und nun kann man ernsthaft den grünen gratulieren	1
2283	zu den aktionen von greenpeace kann man kritisch stehen aber ich glaube dass es durchaus okay ist ein bisschen sand ins getriebe zu werfen das ist das was greenpeace macht das narrativ stören dass alles in ordnung wäre	1
2284	ist in der demokratie nennt man das mehrheit	2
2285		0
2286	schau mal nach rechtsextreme hools in voller aktion	1
2287	nein deutsche arschlöcher die auf demos herumtanzen treiben die zahlen in die höhe ansonsten sind die zahlen unter migranten und moslems so hoch weil die jobs ausüben auf die der deutsche keinen bock mehr hat das infektionsrisiko ist für die viel höher	1
2288	göre bedeutet ursprünglich auch kleines hilfloses wesen aber genau als solches wirkte sie als sie nach quellen für ihre antisemitismus behauptung gefragt wurde die deutsche sprache verfügt über worte schade wenn die sprachpolizei diese immer mehr minimiert	0
2289	naja maske abstand und das ganze brimborium sind ja auch noch notwendig bald dann wieder los mit forderung nach nocovid und zerocovid dem feuchten traum ein virus auszurotten	2
2290	die ganze welt sucht und hofft sich das raketenfeuer zwischen der hamas und israel zu stoppen nur syrer wartet hoffen und fordert jemanden auf sich an israel zu rächen ob israel denen tyrann ist und nicht der assad	1
2291	ein nazi bei der linken jetzt weiss man auch wo die linke herkommt und wessen geistes kind die sind diese echten nazis ein einziger drecksstall drecks ostsozialismus drecks sozialisten drecks ddr drecks sed drecks pds drecks die linke nazis	1
2292	falsch parken die nehmen das dort sehr ernst	2
2293	ne vor allem in thüringen ist rechtsextremismus antisemitismus und braunes geschwurbel in der cdu keine randmeinung	1
2294	zum antisemitismus kam hier noch dieser datenpunkt	2
2295	gott du meinst das ernst bist du im behandlung da gibt es sicher was von ratiopharm	0
2296	wie viele davon sind frauen	1
2297	die tiefkorrupte von machterhalt besessene cdu csu erneut vorgeführt von britta haßelmann es ist höchste zeit für den regierungswechsel wahlrechtsreform cdurausausderregierung strukturproblem	1
2298	und dann alles glauben was einem spinner im internet sagen aber klar die bösen örr die einem ja alles vorlügen das in der afd mitglieder corona leugnen absolut widerwärtig menschenfeindliche aussagen treffen und generell keine lösung für irgendwas bieten ist ja egal	1
2299	ja verrückt maul aufmachen dürfen ist in deutschland unabhängig von der akademischen laufbahn so muss die linksgrüne hölle aussehen	1
2300	und kinder die die maske ablehnen tun das höchstens weil die egoistischen arschlöcher die sie erziehen ihnen irgendwelchen faktenbefreiten müll ins hirn gesetzt haben	1
2301	anstand und haltung man hätte aber sarrazin noch schneller entfernen müssen es war so ekelhaft dieser widerliche greis die cdu wird uns an die afd verraten das nur am rand	2
2302	coronaviren sind eine gruppe die schon lange bekannt ist dieser spezifische dagegen nicht meine güte dass man euch das echt immer noch erklären muss	1
2303	das entspricht im moment auch meinen vorstellungen	2
2304	erster gedanke wieder so ein coronaleugner dummer depp und covidiot hab mich geirrt der herr hagen ist ja von der der coronaleugner und covidiot stimmt natürlich	0
2305	hätte sich laschet mal so eifrig und zäh mit der eindämmung des virus beschäftigt wie nun mit der blöden zeigt halt was ihn wichtig ist kfrage twlz soedervslaschet	0
2306	ich würde euren eltern das haus das auto den hund und den erziehungsauftrag wegnehmen ihr linksradikalen fotzen	1
2307	die angst lähmt die angst öffnet den schließmuskel und die polis scheixxen sich an da ist es leichter alte frauen bei demos zu knüppeln	1
2308	sie haben eine ungesunde fixierung auf juden für mich sind juden menschen wie alle anderen wenn auch mit einer furchtbaren unverschuldeten besonderen vergangenheit wenn andere spinner das nicht so sehen hat das mit mir dann inwiefern zu tun ich bin pro israel anti maßnahmen	1
2309	aber du hast ahnung stimmt wahrscheinlich auch so ein verhülltes und verirrtes terrorliebchen das dann weint wenn das märchen schief geht und der böse wolf kommt mann mann da könnt ich	0
2310	einst als tag gedacht um an die unterdrückten arbeiter zu erinnern wird dieser tag missbraucht von antifa terroristen gewerkschaften und grünen spinnern gewalt gegen familien und bürgern auszuüben	1
2311	schau dir eskalation baerbock droht uns auf youtube an diese dumme kuh von baerbock wir müssen es verhindern das die drecks verlogene partei die grünen an die macht von deutschland kommt	1
2312	sie muss nur den nippel durch den laschet und mit der kleinen kurbel ganz nach oben da erscheint sofort ein pfeil und da drückt sie dann drauf und schon löst sich laschet auf	0
2313	typischer fall von zweierlei maß	2
2314	bitte keine naivität bei luisaneubauer und der perfekt geplanten die demagogin weiß daß sie für strafbaren lügen nie zur verantwortung gezogen wird denn oerr findet sowas sogar gut und die opfer trauen sich nicht und die feiern lügen und hetze	1
2315	für geimpfte hausarzt schlägt alarm unfassbare naivität von biontech	2
2316	jeder vernünftige mensch lässt sich sowieso impfen und wer das nicht will wird unweigerlich mit einer infektion bekanntschaft machen dann kann man ja noch immer darüber nachdenken ob eine impfung nicht besser gewesen wäre die meisten impfverweigerer sind aber nur feiglinge	1
2317	genau damit sollten wir aufhören leute verloren zu geben die einzelne maßnahmen wie ausgangsperren kritisieren ich finde einige der videos unerträglich aber nicht alle sind querdenker raus aus der wagenburg sonst jubelt am ende nur der rechte rand	1
2318	nocovid funktioniert	2
2319	wenn die regierung und verschaukelt dann muss man sich darüber sogar lustig machen	1
2320	tun sie sich einen gefallen und lassen sie armin laschet im wahlkampf möglichst wenig durch deutschland paradieren mensch wird sich in seinem typisch verkrampften bestreben irgendeine art von profilierung zu erreichen nur noch unbeliebter machen und die cdu versenken	0
2321	offiziellen twitteraccount brandanschläge auf wohnungsunternehmen geradezu rechtfertigen dann wird so ein gesellschaftliches klima geschaffen in dem sich linke gewalttäter ermuntert fühlen zur tat zu schreiten damit muss endlich schluss sein	1
2322	wie behindert ist bitte die dfl da kommt erst in der buli wie aus dem nichts ne englische woche nur um wochen später ein ganzes we für zwei zu verblödeln bvbksv svwrbl dfbpokal	1
2323	tatvorwurf desinformation kenfm und dessen gründer ken jebsen werden zum fall für den berliner verfassungsschutz der internetsender und andere alternative medien schürten die politische entfremdung in deutschland argumentiert die behörde	1
2324	die radikalität der sachsen ermöglichte die wende die dämonisierung des harmlosen professors lucke ermöglichte es erst dass die afd zu dem wurde was sie heute ist tja	1
2325	ist klöckner umgefallen war sie nicht für laschet letzte woche	0
2326	auf das die nie wieder in den bundestag erscheinen ein normaler mensch kann weder noch ertragen weder der eine noch der andere hat irgendein bezug zur realität	0
2327	allesdichtmachen ist ne digitale mülldenker demo was habt ihr denn erwartet steckt euch euren claim in den arsch ihr pisser seid allesamt querfront durch und einfach nur noch durch	1
2328	einhundertfünfundsechzig eine inzidenz von als grenzwert ihr habt total den arsch offen war mal schlimm dann die die sollte die neue werden und nun für schulen ich hasse euch ihr tragt unsere kinder und ihre angehörigen zu grabe nocovid	1
2329	nun ja du bist doch der witz in person les es doch im pei nach tote	0
2330	zuerst die reduzierung des konfliktes auf private angelegebheiten und dann später die reduzierung auf die hamas ihre kritik am antisemitismus ist natürlich richtig wie die tage leider zeigen	1
2331	ja will er das ist das große problem weil es fast keine unabhängigen gerichte mehr gibt sagt dir great reset was	0
2332	dt christian hirte rt welt laschet holt merz in sein wahlkampfteam	0
2333	bis jetzt lese ich überwiegend negative resonanz auf laschet merz gibt es auch positive hoffnungsvolle stimmen	0
2334	wer kennt sie nicht die hamas ich weiß schon was ich tue du schrei mal lieber juden ins gas auf irgendwelchen demos rum	2
2335	und was ist mit den verteibungen der arabischen bevölkerung durch den staat israel und die grausame vergangenheit rechtfertigt die ungerechten taten des staates israels wann ist die schuld soweit abgetragen dass die wahrheit wieder ausgesprochen werden darf	2
2336	die regenbogenflagge inkludiert jeden der nicht cishet ist heten sind also nicht mitgemeint	1
2337	das hat die spd sicherlich vergessen das scheint die neue krankheit der spd zu sein held cumex wirecard wummspaket antifa millionen impfdosen besteuerung minijobs besteuerung der renten g gipfel fehlt noch etwas	1
2338	mucken auf	1
2339	weil es wie man sieht menschen gefährdet mehr argument braucht man doch nicht	2
2340	glaub wirklich jemand daran dass eine regierung oder gar der biontech selbst fehler schädigende wirkung des eingestehen würde biontech will verkaufen reich werden und israel klebt den bürgern diesmal selbst stern in form vom impfpass an	1
2341	ach so der tweet galt der querdenker geschichte gut dann nicht dummes pack sondern stupid folks besser	1
2342	eva rosen die blonde hohlfrucht von die basis wird immer fetter lässt sich anscheinend gut leben auf kosten der querdenker anhänger na kein wunder schließlich war ja bodo schiffmann ihr lehrmeister	0
2343	du forderst also dass man bei antifademos gefälligst differenziert zwischen und ein paar irren aber auf querdenker demos sind alle faschos merkste selbst nöch	1
2344	braucht man da eierstöcke baerbock im ersten kämpferisch	0
2345	und wie wollen die nazis das alles finanzieren wenn es dann alles geschenkt gibt ihr braunen pfosten könnt nichts	1
2346	gut dass du ja seriöse quellen nennen kannst um behauptungen zu belegen die von prozent der promovierten wissenschaftlern die auch auf diesem bereich was können abgelehnt werden	0
2347	wenn ich diesen menschen sehe der hat da völlig schmerz befreit da steht ein buch von einem kind was nazis getötet haben in der hand hält und perverser weise sich mit ihr vergleicht ganz ehrlich ich könnte ihn an die wand stellen den rest könnt ihr euch denken	0
2348	umverteilung ist raub	2
2349	israel bombardiert die kinder	1
2350	wie dumm kann ein einzelner mensch sein noafd nonazis	2
2351	fotopower by joseph strauch	2
2352	geh doch auf alexa oder wie dieses analysetool heißt und vergleiche die aufrufezahlen von mit b	0
2353	und du machst dich gerade lächerlich schnuckel	0
2354	folge grünkohl folge grünkohl folge grünkohl folge grünkohl	2
2355	nichts los da spiegelt ja alle aktuellen umfragen wieder die verschwindet zum glück wieder aus deutschland bis auf ein paar halbgebackener idioten die sowieso nichts mehr mitbekommen und sogar zum atmen zu blöd sind	1
2356	vorhin standen auf dem weg nach hause ein paar querdenker mit schildern wo dummes zeugs draufsteht am straßenrand	1
2357	sie haben das hervorragend gemacht das merz ein ignorant sondergleichen ist und glatt wie ein aal mehr sage ich nicht zu ihm würde mir eventuell schwierigkeiten einbringen	0
2358	linken antisemitismus gibts überall in deutschland muss ich mich aber nicht mit einer ml sekte unterhalten um sowas serviert zu bekommen sondern einfach die süddeutsche aufschlagen das ist der unterschied	1
2359	schon witzig jeder der etwas gegen den mainstream schreibt oder sagt ist automatisch ein querdenker oder schlimmeres zum kotzen ihr könnt froh sein das es leute gibt die täglich über diesen dreck den unsere politik verzapft berichten	1
2360	dem bock einen bären aufbinden die baerbock lässt sich von den systemmedien jetzt klimaexpertin nennen und lässt sich als realo einordnen propagandistisch auffällig wird nun offensiv am gewünschten ruf gearbeitet	0
