	c_text	target
1885	Ich weiß weder woher Sie schließen wollen aus wecher Generation ich komme und mir damit fehlende Qualifikation unterstellen noch warum sie auf die idee kommen mir meine aussagen so zu verdrehen das ist respektlos 	0
1886	Ihr Faktenchecker seit genauso Sau blöde und uninformiert wie die Polizei die euch schützt oder trotz besserem Wissen so verlogen und gewissenlos Erinnert mich immer an die Propagandafunktionäre der Nazis und der Kommunisten 	1
1887	Es ist normalen Menschen unerklärlich wie verdammt blöd ein Großteil unserer Bevölkerung zu sein scheint Kleiner Spoiler die nächsten paar Zeilen werden unter Umständen beleidigend anders lässt Sich die Dummheit der Querdenker und Kritisch denkenden oder auch selbst 	1
1888	Angst Haben nur Querdenker und zwar vor jedem Scheiss Vor Maske vor Impfung nanobots etc pp 	1
1889	Bist du Anhänger 	0
1890	Ich wäre froh wenn dieser sprechende Kleiderständer Mal den Mund halten würde deutschlandabernormal 	0
1891	CoronaVirusAT mückstein Korruption i finds guat dass ma olle amoi ähh durchgeimpft worden sann 	2
1892	Richtig wer von Muslimen ausgehenden und linken Antisemitismus als Bedrohung ansieht darf zu rechtem Antisemitismus nicht schweigen Nur wer tut denn das Bei den vielen politischen Maßnahmen gegen rechts werden migrantische Extremisten häufig offenbar verschont 	1
1893	Denke ich auch Jeder Hetero der seine Sexualität so vor sich herträgt würde man als und Frauenhasser bezeichnen Sexualität ist Privatsache die man nicht anderen Menschen aufdrängt oder unter die Nase reibt 	1
1894	Alles Gute Werden Sie bald wieder gesund Ihr Durchblick wird hier dringend benötigt 	0
1895	Lebe stets so dass es nicht nur fckAfD und fckdieBasis sondern zusätzlich auch noch Ballwegkneift ärgert 	1
1896	Nein das bedeutet dass Agitatoren wie Sie Schuld am Tod von Menschen sind Pflegepersonal war Querdenker und ungeimpft Der Impfschutz bei einigen Älteren noch nicht genug ausgeprägt Ohne Impfung wäre es eine Katastrophe gewesen 	0
1897	Danke aber der Hauptunterschied liegt darin dass jeder wusste dass Baerbock und Özdemir PV sind waren und den Grünen Überraschung nahe stehen 	0
1898	Einer Frau die lesbisch ist Homophobie vorzuwerfen ist an Dummheit nicht mehr zu überbieten 	0
1899	Dem Virus sind die wurscht ich beneide das Virus War es nicht Roettgen der Laschet sofort im Geg zu Merz seine Unterstützung bei der Wahl zum DU Vors zusagte Bekommt jetzt Merz das und Wirtschaftsministerium und Roettgen wird Entwicklungshilfe Falls jemand sie wählt 	0
1900	ein Gesetz durch beide Kammern des Parlaments peitscht das innerhalb kürzester Zeit mehr als hundert Verfassungsbeschwerden nach sich zieht darunter von etablierten Oppositionsparteien vor wem benötigt die Verfassung dann Schutz 	2
1901	Lol bei euch irren und saudummen linken Spinner ist wohl alles Nazi hm Von dir Abschaum lass ich mir sicher nicht den Mund verbieten Geh in die Gosse zurück wo du hergekommen bist Ekelhaft 	1
1902	Und weißt du was Oma weil Iris heißt ja kein Mensch unter wenn du einen harten Lockdown willst bleib einfach zu Hause und zwing den anderen Menschen nicht deine Meinung auf 	0
1903		2
1904	Lieber Herr Reitschuster Sie verkündeten gerade dass sie Tests verweigern nutzen aber die Innengastronomie in Berlin für die sie entweder einen Test oder eine Impfung benötigen Sind sie geimpft 	0
1905	Einige Kommentare zu meinen Kommentaren zu allesdichtmachen sind echt harter Tobak Da werde ich verloren gegeben oder mir wird unterstellt ich würde in den demokratischen Prozess anzweifeln Seriously Leute kommt runter und lasst solch plumpes Lagerdenken 	2
1906	Absolut richtig erkannt dass Neubauer Anne Will und Volksverpetzer damit eine Relativierung der Schoa betreiben Meine jüdischen Freunde sehen es auch so Wer diesen Begriff so verwässert und sogar lügt missbraucht die Opfer eines inhumanen Systems für politische Agitation 	0
1907	Warum könnte das ein drecks Verein sein Vielleicht weil diese Menschen regelmäßig Menschen verletzen 	1
1908	Schlimm genug Gehört verboten 	2
1909	Müssen wir Ernst nehmen amp uns doch eines expliziten Wettlaufs der Superlative enthalten er verdirbt die sachl Kommunikation Auch FFF Klima schlimmste Sache der Menschheit Und Holocaust Nuklearkrieg Ernste Rede heißt nicht ständig öff das Schlimmste zu finden 	1
1910	Oh sehe gerade dass mich die liebe Alice blockiert Welch eine Ehre 	0
1911	Die sind sicher nicht davon ausgegangen dass die AfD ihren eigenen Kandidaten im Rennen lässt aber geschlossen nicht wählt ein echtes Novum Danach wird es ein Problem Kemmerichs der etwas langsam in der Birne zu sein scheint 	2
1912	Denkst du wenn die Rechten weiter regieren wird es besser Natürlich muss da vieles geändert werden aber iregendwann anfangen müssen wir Sonst ist es ein weiter wie bisher 	1
1913	Viele Journalisten wissen nicht ob sie Querdenker favorisieren oder nur WORTSCHEIßE schmeißen sollen Wahrhaftiger Journalismus wird immer weniger Der Grund ist einfach erklärt Medien amp Meinungen sind eine Ware Wer am meisten bezahlt dessen Wahrheit wird verkündet LOGISCH 	1
1914	Ganz genau dazu noch einmal diese Graphik 	2
1915	Bundesregierung will Epidemische Notlage verlängern Lockdown kostete bislang Milliarden Euro via Den vermeintlich noch existierenden letzten Fragmenten der BRiD einst eines der Dichter Denker und Tüftler Deutschlands 	2
1916	Da habe ich wohl die richtige Blase getriggert Lasst euch ruhig weiter mit euren unzutreffenden Vergleichen aus aber am Ende seid ihr immer noch Islamfeindlich 	1
1917	du wirst nicht diskriminiert nur weil dein Kerl dich nicht zum Orgasmus bringen kann gabi 	0
1918	Puh frage mich ob es die Mühe wert wäre den eigentlich recht deutlichen Unterschied zu erklären Vermutlich nicht Aber zumindest das Nur plumper Sarkasmus und Zynismus reicht noch nicht für tatsächliche Satire 	0
1919	Bei Themen zu Rassismus werden ja auch selten BIPoCs eingeladen Warum soll man auch die einladen die es betrifft Die könnten ja erzählen wie beschissen die hygienische Situation in den Schulen ist Das ist unerwünscht 	1
1920	Ausserdem riskieren wir kurz vor Impfung noch viele Tote bei der Gruppe der Risikoträger ohne Impfung und Mutationen die den Impferfolg gefährden Das will keiner allesdichtmachen Künstler auch nicht Daher jetzt kein Hass Davon haben wir genug Ich weiss wovon ich rede 	1
1921	wie freundlich doch ihr Polizisten zu den Antifanten seid bei den Querdenker Demonstranten seid ihr nicht so zimperlich 	1
1922	Laschet holt sich den Blender Merz Team um rechts Wähler zu fischen Lächerlich niewiederCDUCSU 	0
1923	Howgh Unkende Kröte hat gesprochen 	2
1924	Hallo sie lebt doch in der Schweiz oder soll sie ausgeschafft werden Außerdem kann ich es ihr nicht zumuten bei mir Asyl zu suchen der größte Teil der Familie hat Migrationshintergrund sie wird sich da nur schwer integrieren können 	2
1925	War halt offensichtlich ein Unfall Denke mal dass Unfallverursacher im Straßenverkehr genauso harsch kritisierst 	1
1926	Baerbock im TV Kurzstreckenflüge innerhalb DE sollen verboten werden Nein es geht um kein Verbot Sie sollen reduziert werden Aha gehen sie bitte weiter es gibt hier nichts zu sehen 	0
1927	Ich gut wie Frau Steinbach hier unabsichtlich das Problem was wir zur Zeit mit der politischen Ausrichtung der Parteien haben zusammenfasst und so ein dummer Müll Account wie der hier sie dann sofort bestätigt Typisch moderne Linke Ist er gegen uns ist er ein Nazi 	1
1928	TW CN TW CN TW CN TW Querdenker sind scheiße 	1
1929	Das so ein ekelhafter Typ wie der Söder überhaupt in Frage kommt zeigt den Zustand und gleichzeitig das Riesenproblem der CDU und der Politik Bei den anderen Parteien sieht es nicht besser aus Eskens Norbert Walter S Baerbock Habeck Ganz ehrlich alle schlimm 	0
1930	Die Querdenker demonstrieren ziemlich offen ohne direkte Gewalt gegen sie Im Gegenteil durch die aggressive Politik der AFD wurde Herr Lübcke ermordert Stefan war AFD Wähler und Sympathisant Querdenker greifen hin und wieder auch Journalisten an was sagen sie dazu 	1
1931	Frag doch mal Laschet der wird was erzählen und eigentlich was anderes meinen Der Kerl ist unwählbar Das hat er jetzt aber zu oft bewiesen Ein Fähnchen was sich selbst im Sturm vom Pusten der Lobbyisten beeinflussen lässt Seine Resilienz ist unfassbar dämlich 	0
1932	LÜGEN haben kurze Beine wie Anstreicherlein Chrupalla Dem Parteivolk Wasser predigen und selbst auf deren Kosten teuren Wein saufen ganz wie bei der SED Dumm wer auf die LÜGEN der EkelhAfDen reinfällt 	2
1933	Schaffen wir doch alle Impfungen ab Neue alte Krankheiten Egal nur nicht impfen Starten wir doch einen Versuch Ein Bundesland öffnet wieder alles Mal sehen wie sichs entwickelt Ironie aus Nein danke Ich ziehe es vor medizinischen Katastrophen vorzubeugen 	2
1934	Lieber Herr Setzen Sie sich doch ein dafür die Kunst Kultur und Sport draußen sofort zu zulassen Ob diese Notbremse jetzt wirkt können Sie noch gar nicht wissen Man kann genauso argumentieren die Saisonalität wirkt openairstattausgangssperre 	0
1935	Ersetze Kopftuch durch Kreuzkette und denke darüber nach ob dich das auch stören würde 	0
1936	Im dritten Webinar der Reihe Wissenschaf f t Perspektiven erklärt Nicola Jacobshagen Expertin für Gesundheitsmanagement wie die Gesundheit und Motivation der Mitarbeitenden gefördert werden kann Jetzt anmelden wisschenschaft 	0
1937	Und wenn das nicht klappt kommt das Klimaschutzgesetzt und der 	2
1938	Staatsmedien so so 	1
1939	So Susi nun mal Butter bei die Fische Konkrete Beispiele will ich sehen Ich mag den Populismus der BILD auch nicht aber sie verfügt über sehr gute Kontakte und hat sehr oft recht mit dem was sie schreibt 	0
1940	Als wenn der etwas anderes sagt als die Merkel Lach mich Tod Auch so nen Schwätzer vor dem Herren 	0
1941	Alter der Syrer saß da ganz friedlich im Bus wie jeder andere auch und der Nazi Spast kommt an und attackiert ihn wtf ist falsch bei dir 	0
1942	Nicht ganz aus Österreich 	2
1943	EvaRosen halt die Fresse ich fordere alle querdenker in den Knast alles Potentielle Mörder 	1
1944	Klasse Hier sammeln sich direkt die drecks Nazis unter diesem Beitrag mit ihrem peinlichen Gejammer um die bösen Immigranten die ausnahmslos braven Deutschen und ihren Frauen etwas Böses wollen Peinlicher Haufen übelster AfDrausausdenParlamenten 	1
1945	Die AfD ist eine Partei in der Rechtsextremisten Wortführer sind Wer vom so etwas wie unabhängigen neutralen oder auch nur guten Journalismus erwartet hat die Kontrolle über sein Leben verloren goAfD nurnochAfD 	1
1946	Alles Nazis Sie haben so recht 	1
1947	Jemand weist zurecht daraufhin dass Frau Baerbock auf der Seite der auch nicht als Mitglied im Fachbeirat Europa Transatlantik geführt wird 	0
1948	Du erkennst die Ironie nicht weil du nicht recherchiert hast So einfach ist das denn Aogo hat vermehrt scheiße geschrieben Und Palmer ist alles andere als ein Rassist Das Meme erklärt eigentlich alles 	0
1949	Der Kohlberg und die neue SA Soso Man wundert sich über nichts mehr bei den AfDeppen Sie können lange nach Hirn schreien Bei Ihnen bleibt es so hohl braun und düster wie vorher AfDrausausdenParlamenten 	1
1950	Gut gebrüllt Aber leider etwas zu spät Meine Meinung Ihr mit eurer Merkelarschkriecherei vergeigt Armin tritt ab überlasse das Feld paar anderen denkenden Köpfen der Und machts mit Demokraten machts mit der 	0
1951	glaube langsam dass der Laschet ein Schläfer der SPD ist der die CDU unterwandert hat um sie zu zerstören 	0
1952	Haben wir in Geographie ein wenig geschlafen Seit wann ist ein Flug nach Mallorca ein Kurzstreckenflug Das sind in gerader Linie von Frankfurt bis Palma km und dauert etwas mehr Stunden 	0
1953	Hausaufgaben 	2
1954	Ärzte Tierarzt Apotheker PTA gehören da auch dazu Und Psychiater Die Intensivstationen in unserem Landkreis sind voll über Ich könnte 	1
1955	Noch im Dezember mussten und GlaxoSmithKline einen schweren Rückschlag bei der Entwicklung ihres hinnehmen Nun sorgen neue Tests für großen Optimismus Coronavirus 	1
1956	Dann waren es wohl die falschen Medien 	2
1957	Äußerst differenzierte Analyse 	2
1958	Jetzt kapiere ich wie die Schwarzfahrer bekommt Einfach am Bahnhof ne frühere Abfahrtszeit oder Min früher zeigen Der Fahrgast steigt aus Schreck in den Zug ohne Ticket Schlau gedacht Respekt ans Management für die Idee 	1
1959	Danke Keiner hat mir geglaubt das Frau Merkel DAS Trojanische Pferd verkörpert 	0
1960	Whataboutism gegen Strohmann wo und wann hat die Querdenkenbewegung zum Sturz der Regierung aufgerufen Und wohlgemerkt die Querdenker nicht ein paar Verirrte vor dem Reichstag 	1
1961	Ich glaube schon dass sich einige eine Impfung wünschen Aber nicht weil sie Angst vor einer Infektion haben sondern wegen der Freiheiten die man ihnen in Aussicht stellt 	1
1962	Trinkgeld auch immer an den DHL Fahrer Vorteil Der vergisst nie wieder zu klingeln 	1
1963	In NRW gelten von diesem Montag an erste Lockerungen für vollständig gegen das Coronavirus geimpfte Menschen Vorteile haben Geimpfte und Genesene etwa beim Click and Meet im Einzelhandel bei Besuchen in Zoos und Botanischen Gärten 	1
1964	ja aber dieses strunzdumme Grünenweib ist doch mal so hohl wie eine leere Mülltonne Null und nix in der Birne aber auf Kandidatin machen Da bleib ich doch bei der AFD der einzigen Partei in Deutschland die noch für das Wohl des deutschen Normalbürgers kämpft 	0
1965	Die Pandemie zeigt wie die pol Kultur unter Merkel total verkommen ist pol Ämter u Führungspos besetzt werden mit fachfremden inkompetenten Stümpern u Idioten die in ihrer Arroganz u Selbstherrlichkeit zum Niedergang des Landes beitragen Warum treten sie nicht zurück 	1
1966	Warum ist das Ozonloch kleiner geworden Weil man weltweit das Verhalten geändert hat Das is nicht von alleine passiert 	2
1967	Die AFD ist auch keine Alternative sondern auch nur ein weiterer Verbrecherverein der zur Zeit ein wenig gehypt wird 	1
1968	tagesschau macht ihr die Überschriften mit ab Sicht so oder wovon habt ihr Angst mit was haben die Israelis seit Jahren auf die Palastinenser Geschoss was ist das für eine einseitige Berichterstattung Israel seine Fehler werden von euch überhaupt nicht wahrgenommen 	1
1969	Querdenker ist schlecht formuliert Nachdenker oder Mitdenker fände ich wesentlich sinnvoller Fakt ist jedoch das unsere Politik massiv versucht andere Meinungen zu erdrücken schikaniert und manipuliert Hatten wir und braucht keiner mehr 	1
1970	Doch natürlich ist es eine Gefahr Aber welchen Einfluss haben die auf die antisemitischen Straftaten Bringen Sie doch Belege Dann glaube ich Ihnen 	2
1971	Liefers war auch mal Pfosten Fan hat aber Ehre genug und Eier um einen Fehler einzugestehen sollten sie auch machen das befreit von der Schuld Kontakt 	0
1972	Die linken Lehrer laufen hier in NS zu Hochform auf Ethik Unterricht eine Katastrophe Die bösen Kreuzzüge BLM Frage an Schüler Wie reagiert ihr wenn ein Ausländerkind Weißen verprügelt wird Was sagt ihr zu diesem vormals NPD Plakat kriminelle AUSLÄNDER RAUS 	1
1973	Schon lange nicht mehr Das war mal vor Jahren so Aber vielleicht mischen dich mal ein paar gegnerische Holls auf ist ja Tradition und gehört in deinen Augen scheinbar 	0
1974	Diese Partei möchte Deutschland regieren Mit offen linksextremen Kandidaten für den Bundestag Frau Baerbock scheint das nicht zu interessieren sie bastelt weiter an der Legende der lieben bürgerlichen Grünen 	1
1975	Nein sind wir nicht Es ist ratsam achtsam zu sein ja Es ist ein Szenario Aber nicht erwiesene Tatsache schon gar nicht hinsichtlich Details 	2
